,phrase,label,sentiment,subjectivity,language,count,topicColor,keywordColor,continent,gnd,geonames,latitude,longitude,geotype,country,ipcc
Rostow am Don,Rostow am Don,LOC,0.0,0.0,de,1,,,,,,,,,,
bese…,bese…,LOC,0.0,0.0,de,1,,,,,,,,,,
Airbus-Flügel,Airbus-Flügel,LOC,0.0,0.0,de,1,,,,,,,,,,
Iberia,Iberia,LOC,0.0,0.0,de,1,,,,,,,,,,
Guayaquil,Guayaquil,LOC,0.0,0.0,de,1,,,,,,,,,,
beieinan…,beieinan…,LOC,0.0,0.0,de,1,,,,,,,,,,
Wahllokale,Wahllokale,LOC,0.0,0.0,de,1,,,,,,,,,,
Gastarbeiter-Zuzug,Gastarbeiter-Zuzug,LOC,0.0,0.0,de,1,,,,,,,,,,
Jobs,Jobs,LOC,0.0,1.0,de,1,,,,,,,,,,
Gastarbeitern,Gastarbeitern,LOC,0.0,0.0,de,1,,,,,,,,,,
Belfast s…,Belfast s…,LOC,-1.0,0.0,de,1,,,,,,,,,,
nordirischen Stadt,nordirischen Stadt,LOC,-1.0,0.0,de,1,,,,,,,,,,
Europäer,Europäer,LOC,0.0,0.0,de,1,,,,,,,,,,
Drohne,Drohne,LOC,0.0,0.0,de,1,,,,,,,,,,
Landesinneren,Landesinneren,LOC,0.0,0.0,de,1,,,,,,,,,,
Gewässern,Gewässern,LOC,0.0,0.0,de,1,,,,,,,,,,
Sommerferien,Sommerferien,LOC,0.0,0.0,de,1,,,,,,,,,,
Ang…,Ang…,LOC,0.0,0.0,de,1,,,,,,,,,,
Judenhass,Judenhass,LOC,0.0,0.0,de,1,,,,,,,,,,
Eisbergen,Eisbergen,LOC,0.0,0.0,de,1,,,,,,,,,,
Friedenswirren,Friedenswirren,LOC,0.0,0.0,de,1,,,,,,,,,,
besetzten Halbinsel,besetzten Halbinsel,LOC,-0.7,0.0,de,1,,,,,,,,,,
Karibik,Karibik,LOC,0.0,0.0,de,1,,,,,,,,,,
Charg,Charg,LOC,-0.15000000000000002,0.0,de,1,,,,,,,,,,
Kurden,Kurden,LOC,0.0,0.0,de,1,,,,,,,,,,
Wehrdienstverweigerern,Wehrdienstverweigerern,LOC,0.0,0.0,de,1,,,,,,,,,,
Ausschreitungen,Ausschreitungen,LOC,0.0,0.0,de,1,,,,,,,,,,
Friedensgesprächen,Friedensgesprächen,LOC,-0.5,0.5,de,1,,,,,,,,,,
Frankfurt am Main,Frankfurt am Main,LOC,0.0,0.0,de,1,,,,,,,,,,
Slowenische Regierung,Slowenische Regierung,LOC,0.0,0.0,de,1,,,,,,,,,,
Kreta,Kreta,LOC,-0.10000000000000002,0.3333333333333333,de,1,,,,,,,,,,
Nordirlands,Nordirlands,LOC,-1.0,0.0,de,1,,,,,,,,,,
baltischen Nato-Staat,baltischen Nato-Staat,LOC,0.0,0.0,de,1,,,,,,,,,,
Granada,Granada,LOC,-0.7,0.0,de,1,,,,,,,,,,
Chagos-Archipels,Chagos-Archipels,LOC,0.0,0.0,de,1,,,,,,,,,,
Atomkraftwerk Tschernobyl,Atomkraftwerk Tschernobyl,LOC,-0.7,0.0,de,1,,,,,,,,,,
Genozid,Genozid,LOC,0.0,0.0,de,1,,,,,,,,,,
prowestliche Regierung,prowestliche Regierung,LOC,0.0,0.0,de,1,,,,,,,,,,
Tsunami-Warnung,Tsunami-Warnung,LOC,0.0,0.0,de,1,,,,,,,,,,
Pazifischen Feuerring,Pazifischen Feuerring,LOC,0.0,0.0,de,1,,,,,,,,,,
Erde,Erde,LOC,0.0,0.0,de,1,,,,,,,,,,
Börsenwoche,Börsenwoche,LOC,-1.0,0.0,de,1,,,,,,,,,,
Tech-Aktien,Tech-Aktien,LOC,0.7,0.0,de,1,,,,,,,,,,
Chagos-Archipel,Chagos-Archipel,LOC,0.0,0.0,de,1,,,,,,,,,,
Statistischen Bundesamtes,Statistischen Bundesamtes,LOC,0.0,0.0,de,1,,,,,,,,,,
Dresden,Dresden,LOC,0.0,0.0,de,1,,,,,,,,,,
Deutsche Halbinsel,Deutsche Halbinsel,LOC,0.0,0.0,de,1,,,,,,,,,,
Nachrichtenportal ynet,Nachrichtenportal ynet,LOC,0.0,0.0,de,1,,,,,,,,,,
Umsetz…,Umsetz…,LOC,0.0,0.0,de,1,,,,,,,,,,
Halbleitern,Halbleitern,LOC,0.0,0.0,de,1,,,,,,,,,,
Opferzahl,Opferzahl,LOC,0.0,0.0,de,1,,,,,,,,,,
DJI,DJI,LOC,0.0,0.0,de,1,,,,,,,,,,
Land …,Land …,LOC,0.0,0.0,de,1,,,,,,,,,,
Reisen,Reisen,LOC,-0.10000000000000002,0.3333333333333333,de,1,,,,,,,,,,
Erklärungsnot,Erklärungsnot,LOC,0.0,0.0,de,1,,,,,,,,,,
Aufgesogen,Aufgesogen,LOC,0.0,0.0,de,1,,,,,,,,,,
Spectrum“-Rätsel,Spectrum“-Rätsel,LOC,0.0,0.0,de,1,,,,,,,,,,
Fahrgäste,Fahrgäste,LOC,-0.7,0.0,de,1,,,,,,,,,,
Angeklagte schul…,Angeklagte schul…,LOC,0.0,0.0,de,1,,,,,,,,,,
Gijon,Gijon,LOC,0.7,0.0,de,1,,,,,,,,,,
Regenbogenflaggen,Regenbogenflaggen,LOC,0.0,0.0,de,1,,,,,,,,,,
Gegner,Gegner,LOC,0.0,0.0,de,1,,,,,,,,,,
Les Bleus,Les Bleus,LOC,0.0,0.0,de,1,,,,,,,,,,
Ousmane Dembélé,Ousmane Dembélé,LOC,0.0,0.0,de,1,,,,,,,,,,
Stürme…,Stürme…,LOC,0.0,0.0,de,1,,,,,,,,,,
Vorrunden-Showdown,Vorrunden-Showdown,LOC,-0.7,0.0,de,1,,,,,,,,,,
Zürich,Zürich,LOC,0.0,1.0,de,1,,,,,,,,,,
Zürcher Sommers,Zürcher Sommers,LOC,0.0,0.0,de,1,,,,,,,,,,
Baden,Baden,LOC,0.0,0.0,de,1,,,,,,,,,,
Stadt/Land,Stadt/Land,LOC,0.0,0.0,de,1,,,,,,,,,,
Eptingen,Eptingen,LOC,0.0,0.0,de,1,,,,,,,,,,
Kanton Basel,Kanton Basel,LOC,0.0,0.0,de,1,,,,,,,,,,
Flamingo-Rebellion,Flamingo-Rebellion,LOC,0.0,0.0,de,1,,,,,,,,,,
kleinreden,kleinreden,LOC,0.0,1.0,de,1,,,,,,,,,,
Selenskyj,Selenskyj,LOC,0.0,0.0,de,1,,,,,,,,,,
Persischen Golf,Persischen Golf,LOC,0.0,0.0,de,1,,,,,,,,,,
Erdbeben im Hindukusch,Erdbeben im Hindukusch,LOC,0.7,0.0,de,1,,,,,,,,,,
Erschütterungen,Erschütterungen,LOC,0.0,0.0,de,1,,,,,,,,,,
Baruth,Baruth,LOC,0.0,0.0,de,1,,,,,,,,,,
Landkreis Teltow-Fläming,Landkreis Teltow-Fläming,LOC,0.0,0.0,de,1,,,,,,,,,,
Land Elfenbeinbürste,Land Elfenbeinbürste,LOC,1.0,0.0,de,1,,,,,,,,,,
Besatzungsbehörden,Besatzungsbehörden,LOC,0.0,0.0,de,1,,,,,,,,,,
Bahnhof Ohlsdorf,Bahnhof Ohlsdorf,LOC,-0.7,0.0,de,1,,,,,,,,,,
Ber…,Ber…,LOC,1.0,0.0,de,1,,,,,,,,,,
Pennsylvania,Pennsylvania,LOC,0.0,0.0,de,1,,,,,,,,,,
S. Petersohn,S. Petersohn,LOC,0.0,0.0,de,1,,,,,,,,,,
Apartheid-Vergleich,Apartheid-Vergleich,LOC,0.0,0.0,de,1,,,,,,,,,,
Ölfelds West Qurna-2,Ölfelds West Qurna-2,LOC,0.0,0.0,de,1,,,,,,,,,,
Provinz Basra,Provinz Basra,LOC,0.0,0.0,de,1,,,,,,,,,,
Poltawa,Poltawa,LOC,0.0,0.0,de,1,,,,,,,,,,
Amt für Verwaltung und Haushaltswesen,Amt für Verwaltung und Haushaltswesen,LOC,0.0,0.0,de,1,,,,,,,,,,
Bebens,Bebens,LOC,0.0,0.0,de,1,,,,,,,,,,
Winterhude,Winterhude,LOC,0.7,0.0,de,1,,,,,,,,,,
Taliban-Vertreter,Taliban-Vertreter,LOC,-1.0,0.0,de,1,,,,,,,,,,
Wiederaufbaukonferenz,Wiederaufbaukonferenz,LOC,0.0,0.0,de,1,,,,,,,,,,
Tusk,Tusk,LOC,0.0,0.0,de,1,,,,,,,,,,
Putins Kreml,Putins Kreml,LOC,-0.7,0.0,de,1,,,,,,,,,,
Tag zu Tag,Tag zu Tag,LOC,-0.7,0.0,de,1,,,,,,,,,,
Feodossija,Feodossija,LOC,1.0,0.0,de,1,,,,,,,,,,
Oval Office,Oval Office,LOC,1.0,0.0,de,1,,,,,,,,,,
Meloni,Meloni,LOC,0.0,0.0,de,1,,,,,,,,,,
Friedensverhandlungen,Friedensverhandlungen,LOC,-0.6,0.0,de,1,,,,,,,,,,
Olympia-Bewerbung,Olympia-Bewerbung,LOC,0.0,0.0,de,1,,,,,,,,,,
Havelland,Havelland,LOC,0.0,0.0,de,1,,,,,,,,,,
Steffen Krach,Steffen Krach,LOC,1.0,0.0,de,1,,,,,,,,,,
Gruppensieg,Gruppensieg,LOC,0.0,0.0,de,1,,,,,,,,,,
Handelsschiffe,Handelsschiffe,LOC,0.0,0.0,de,1,,,,,,,,,,
Golf“,Golf“,LOC,0.0,0.0,de,1,,,,,,,,,,
J.D.,J.D.,LOC,0.7,0.0,de,1,,,,,,,,,,
Takahiro Anno,Takahiro Anno,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Kollegen,US-Kollegen,LOC,0.0,0.0,de,1,,,,,,,,,,
Kremlchef,Kremlchef,LOC,0.0,0.0,de,1,,,,,,,,,,
england,england,LOC,0.0,0.0,de,1,,,,,,,,,,
Glyndebourne,Glyndebourne,LOC,1.0,0.0,de,1,,,,,,,,,,
Garsington,Garsington,LOC,1.0,0.0,de,1,,,,,,,,,,
Schmerzgel,Schmerzgel,LOC,0.0,0.0,de,1,,,,,,,,,,
Sonntag nacht,Sonntag nacht,LOC,-1.0,0.0,de,1,,,,,,,,,,
Gefechten,Gefechten,LOC,0.0,0.0,de,1,,,,,,,,,,
Luftschlägen,Luftschlägen,LOC,0.0,0.0,de,1,,,,,,,,,,
Jegorjewsk 100 K…,Jegorjewsk 100 K…,LOC,0.0,0.0,de,1,,,,,,,,,,
Wohnungsbestand,Wohnungsbestand,LOC,0.0,0.0,de,1,,,,,,,,,,
Hochsommer,Hochsommer,LOC,0.0,0.0,de,1,,,,,,,,,,
Abendsonne,Abendsonne,LOC,0.0,0.0,de,1,,,,,,,,,,
Inselstaat,Inselstaat,LOC,0.0,0.0,de,1,,,,,,,,,,
Drittländer,Drittländer,LOC,-1.0,0.0,de,1,,,,,,,,,,
Gebiet,Gebiet,LOC,0.0,0.0,de,1,,,,,,,,,,
Dnipropetrowsk,Dnipropetrowsk,LOC,0.0,0.0,de,1,,,,,,,,,,
Einweg-Vapes,Einweg-Vapes,LOC,0.0,0.0,de,1,,,,,,,,,,
ostasiatische Staat,ostasiatische Staat,LOC,0.0,0.0,de,1,,,,,,,,,,
Drohnenangriffe,Drohnenangriffe,LOC,-1.0,0.0,de,1,,,,,,,,,,
US-Hauptstadt,US-Hauptstadt,LOC,0.0,0.0,de,1,,,,,,,,,,
Kunar,Kunar,LOC,-1.0,0.0,de,1,,,,,,,,,,
Einsätze,Einsätze,LOC,0.0,0.0,de,1,,,,,,,,,,
baden,baden,LOC,0.0,0.0,de,1,,,,,,,,,,
Gakpo,Gakpo,LOC,0.0,0.0,de,1,,,,,,,,,,
Oranje,Oranje,LOC,0.0,0.0,de,1,,,,,,,,,,
Topteams,Topteams,LOC,1.0,0.0,de,1,,,,,,,,,,
US-Reporterin,US-Reporterin,LOC,1.0,0.0,de,1,,,,,,,,,,
WM-Favoriten,WM-Favoriten,LOC,0.0,0.0,de,1,,,,,,,,,,
Buchholz,Buchholz,LOC,0.0,0.0,de,1,,,,,,,,,,
Nordheide,Nordheide,LOC,0.0,0.0,de,1,,,,,,,,,,
Algerier,Algerier,LOC,0.0,0.0,de,1,,,,,,,,,,
Toronto,Toronto,LOC,0.0,0.0,de,1,,,,,,,,,,
Paradies,Paradies,LOC,0.0,0.0,de,1,,,,,,,,,,
Straße von Hormus US-Angaben,Straße von Hormus US-Angaben,LOC,0.0,0.0,de,1,,,,,,,,,,
Ato…,Ato…,LOC,0.0,0.0,de,1,,,,,,,,,,
San Francisco“,San Francisco“,LOC,0.0,0.0,de,1,,,,,,,,,,
Pride-Paraden,Pride-Paraden,LOC,0.0,0.0,de,1,,,,,,,,,,
Strukturwandel,Strukturwandel,LOC,0.0,0.0,de,1,,,,,,,,,,
Lausitz,Lausitz,LOC,0.0,0.0,de,1,,,,,,,,,,
Senftenberger See,Senftenberger See,LOC,0.0,0.0,de,1,,,,,,,,,,
Geierswalder See,Geierswalder See,LOC,0.0,0.0,de,1,,,,,,,,,,
Partwitzer See,Partwitzer See,LOC,0.0,0.0,de,1,,,,,,,,,,
Sedlitzer See,Sedlitzer See,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Lieferverzögerungen,US-Lieferverzögerungen,LOC,0.0,0.0,de,1,,,,,,,,,,
Linkspartei-Parteitag,Linkspartei-Parteitag,LOC,0.0,0.0,de,1,,,,,,,,,,
Insidern,Insidern,LOC,0.0,0.0,de,1,,,,,,,,,,
vorgeste…,vorgeste…,LOC,0.0,0.0,de,1,,,,,,,,,,
Gründungsmythos,Gründungsmythos,LOC,0.0,0.0,de,1,,,,,,,,,,
Knei…,Knei…,LOC,0.0,0.0,de,1,,,,,,,,,,
Temposündern,Temposündern,LOC,0.0,0.0,de,1,,,,,,,,,,
Problem,Problem,LOC,0.0,0.0,de,1,,,,,,,,,,
Sonderflügen,Sonderflügen,LOC,0.7,0.0,de,1,,,,,,,,,,
Taliban,Taliban,LOC,0.0,1.0,de,1,,,,,,,,,,
Urlaubern,Urlaubern,LOC,0.0,0.0,de,1,,,,,,,,,,
Straße von Hormus +++,Straße von Hormus +++,LOC,-1.0,0.0,de,1,,,,,,,,,,
Brexit-Bilanz,Brexit-Bilanz,LOC,-0.7,0.0,de,1,,,,,,,,,,
Tea Room,Tea Room,LOC,1.0,0.0,de,1,,,,,,,,,,
Themse,Themse,LOC,1.0,0.0,de,1,,,,,,,,,,
Times Square,Times Square,LOC,0.0,0.0,de,1,,,,,,,,,,
Staatsmedien,Staatsmedien,LOC,0.0,0.0,de,1,,,,,,,,,,
Verhandlungsort,Verhandlungsort,LOC,0.0,0.0,de,1,,,,,,,,,,
Staatsmedien am Sonntag,Staatsmedien am Sonntag,LOC,-0.7,0.0,de,1,,,,,,,,,,
Trump-Drohung,Trump-Drohung,LOC,0.0,0.0,de,1,,,,,,,,,,
Araghtschi,Araghtschi,LOC,0.0,0.0,de,1,,,,,,,,,,
Rangeleien,Rangeleien,LOC,0.0,0.0,de,1,,,,,,,,,,
Inglewood,Inglewood,LOC,0.0,0.0,de,1,,,,,,,,,,
Ernüchterung,Ernüchterung,LOC,0.0,0.0,de,1,,,,,,,,,,
Straße von Hormus verständ…,Straße von Hormus verständ…,LOC,-0.3333333333333333,0.0,de,1,,,,,,,,,,
Polizeigewalt,Polizeigewalt,LOC,-1.0,0.0,de,1,,,,,,,,,,
Christopher Street,Christopher Street,LOC,0.0,0.0,de,1,,,,,,,,,,
Straße von Hormus“,Straße von Hormus“,LOC,0.0,0.0,de,1,,,,,,,,,,
EU-Ratspräsident Costa,EU-Ratspräsident Costa,LOC,0.7,0.0,de,1,,,,,,,,,,
türkisch,türkisch,LOC,0.7,0.0,de,1,,,,,,,,,,
Atatürk-Mausoleum,Atatürk-Mausoleum,LOC,0.0,0.0,de,1,,,,,,,,,,
Hisbollah,Hisbollah,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Kreisen,US-Kreisen,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Angaben,US-Angaben,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Regierungskreisen,US-Regierungskreisen,LOC,0.0,0.0,de,1,,,,,,,,,,
Albtraumszenario,Albtraumszenario,LOC,0.0,0.0,de,1,,,,,,,,,,
Donn…,Donn…,LOC,0.0,0.0,de,1,,,,,,,,,,
EU-Ratspräsident,EU-Ratspräsident,LOC,1.0,0.0,de,1,,,,,,,,,,
Protesten,Protesten,LOC,0.0,0.0,de,1,,,,,,,,,,
Thüringer Landesverband,Thüringer Landesverband,LOC,0.0,0.0,de,1,,,,,,,,,,
Wladyslawi…,Wladyslawi…,LOC,0.0,0.0,de,1,,,,,,,,,,
Tisch,Tisch,LOC,0.0,0.0,de,1,,,,,,,,,,
EU-Gipfels,EU-Gipfels,LOC,0.0,0.0,de,1,,,,,,,,,,
Logistik,Logistik,LOC,0.0,0.0,de,1,,,,,,,,,,
Weißen-Adler-Orden,Weißen-Adler-Orden,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Portal,US-Portal,LOC,0.0,0.0,de,1,,,,,,,,,,
Vereinigte Königreich,Vereinigte Königreich,LOC,0.0,0.0,de,1,,,,,,,,,,
Volksdorf,Volksdorf,LOC,-1.0,0.0,de,1,,,,,,,,,,
Provinz Khyber Pakhtunkhwa,Provinz Khyber Pakhtunkhwa,LOC,-0.85,0.0,de,1,,,,,,,,,,
Bundeswehr-Übung,Bundeswehr-Übung,LOC,0.0,0.0,de,1,,,,,,,,,,
Echtzeit,Echtzeit,LOC,-0.35,0.0,de,1,,,,,,,,,,
IAEA-Chef,IAEA-Chef,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Amerikanerin,US-Amerikanerin,LOC,0.0,0.0,de,1,,,,,,,,,,
Trümmer,Trümmer,LOC,0.0,0.0,de,1,,,,,,,,,,
Taliban-Kämpfer,Taliban-Kämpfer,LOC,0.0,0.0,de,1,,,,,,,,,,
Tork…,Tork…,LOC,0.0,0.0,de,1,,,,,,,,,,
Sch…,Sch…,LOC,0.0,0.0,de,1,,,,,,,,,,
Rosdolne,Rosdolne,LOC,0.0,0.0,de,1,,,,,,,,,,
Cherson,Cherson,LOC,0.0,0.0,de,1,,,,,,,,,,
Rutte,Rutte,LOC,1.0,0.0,de,1,,,,,,,,,,
Ransomware-Angriffen,Ransomware-Angriffen,LOC,-0.7,0.0,de,1,,,,,,,,,,
Cyberkriminellen,Cyberkriminellen,LOC,0.0,0.0,de,1,,,,,,,,,,
Alleinleben,Alleinleben,LOC,0.0,0.0,de,1,,,,,,,,,,
Alleinlebenden,Alleinlebenden,LOC,0.0,0.0,de,1,,,,,,,,,,
Statistische Bundesamt am Mittwoch,Statistische Bundesamt am Mittwoch,LOC,1.0,0.0,de,1,,,,,,,,,,
Trumps,Trumps,LOC,0.0,0.0,de,1,,,,,,,,,,
Vereinigten Staaten…,Vereinigten Staaten…,LOC,0.0,0.0,de,1,,,,,,,,,,
Inspektionen,Inspektionen,LOC,0.0,0.0,de,1,,,,,,,,,,
Jewg…,Jewg…,LOC,0.0,0.0,de,1,,,,,,,,,,
Olympia,Olympia,LOC,0.0,0.0,de,1,,,,,,,,,,
Hansestadt,Hansestadt,LOC,0.0,0.0,de,1,,,,,,,,,,
Straßenpatrouille,Straßenpatrouille,LOC,0.0,0.0,de,1,,,,,,,,,,
Nablus,Nablus,LOC,0.0,0.0,de,1,,,,,,,,,,
Schwarzmeer-Halbinsel,Schwarzmeer-Halbinsel,LOC,0.0,0.0,de,1,,,,,,,,,,
Taktik-Meisterstück,Taktik-Meisterstück,LOC,0.0,0.0,de,1,,,,,,,,,,
UN-Bericht,UN-Bericht,LOC,0.0,0.0,de,1,,,,,,,,,,
Todesopfern,Todesopfern,LOC,0.0,0.0,de,1,,,,,,,,,,
Umsiedlung,Umsiedlung,LOC,0.0,0.0,de,1,,,,,,,,,,
Treibstoffverkauf,Treibstoffverkauf,LOC,0.0,1.0,de,1,,,,,,,,,,
Treibstoffkrise,Treibstoffkrise,LOC,0.0,0.0,de,1,,,,,,,,,,
Moldaus,Moldaus,LOC,0.0,0.0,de,1,,,,,,,,,,
Militärflugplatz Ämari,Militärflugplatz Ämari,LOC,0.0,0.0,de,1,,,,,,,,,,
Hisbo…,Hisbo…,LOC,0.0,0.0,de,1,,,,,,,,,,
US-Vertretern,US-Vertretern,LOC,0.0,0.0,de,1,,,,,,,,,,
Wirtschaftshilfen,Wirtschaftshilfen,LOC,0.0,1.0,de,1,,,,,,,,,,
Wetteraussichten,Wetteraussichten,LOC,0.0,0.0,de,1,,,,,,,,,,
Palästina,Palästina,LOC,0.0,0.0,de,1,,,,,,,,,,
Somaliland,Somaliland,LOC,0.0,0.0,de,1,,,,,,,,,,
Sa…,Sa…,LOC,0.15000000000000002,0.0,de,1,,,,,,,,,,
Somalilands,Somalilands,LOC,0.0,0.0,de,1,,,,,,,,,,
arabische Staaten,arabische Staaten,LOC,0.0,0.0,de,1,,,,,,,,,,
Aufwand,Aufwand,LOC,-0.85,0.0,de,1,,,,,,,,,,
Welthandel,Welthandel,LOC,0.0,0.0,de,1,,,,,,,,,,
Atomprogramm,Atomprogramm,LOC,0.0,0.0,de,1,,,,,,,,,,
Hormuzstraße,Hormuzstraße,LOC,0.0,0.0,de,1,,,,,,,,,,
Kertsch,Kertsch,LOC,0.7,0.0,de,1,,,,,,,,,,
Gespräche,Gespräche,LOC,-0.7,0.0,de,1,,,,,,,,,,
UN-Komission,UN-Komission,LOC,0.0,0.0,de,1,,,,,,,,,,
Investoren-Pläne,Investoren-Pläne,LOC,0.0,0.0,de,1,,,,,,,,,,
